I:\InterSystems\HealthShare\mgr\logs\pButtons\20170103_000100_24hours_30sec_7.log,MGSTATv2.9a,wdcycle=40^10^80^4,globalbuffers=24000MB:0^0^24000^0^0^0,routinebuffers=1021MB:0^127^0^383^0^511,numberofcpus=8:x86^2^8,productversion=Cache for Windows (x86-64) 2015.2 (Build 664_3_16515U) Thu Jul 14 2016 13:11:41 EDT
Date,       Time    ,  Glorefs, RemGrefs, GRratio,  PhyRds, Rdratio, Gloupds, RemGupds, Rourefs, RemRrefs,  RouLaS, RemRLaS,  PhyWrs,   WDQsz,  WDtmpq, WDphase,  WIJwri,  RouCMs, Jrnwrts,  ActECP,  Addblk, PrgBufL, PrgSrvR,  BytSnt,  BytRcd,  WDpass,  IJUcnt, IJULock
01/03/2017, 00:20:20,   261678,        0,       0,       3,   26778,  130300,        0,   18377,        0,       5,       0,       0,     145,       0,       0,       0,       9,       0,       0,       0,       0,       0,       0,       0,    1360,       0,       0
01/03/2017, 00:20:30,   240139,        0,       0,       0,       0,  129877,        0,   13201,        0,       0,       0,       0,     175,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1360,       0,       0
01/03/2017, 00:20:40,   222129,        0,       0,       0,       0,  121302,        0,   14159,        0,       1,       0,       0,     190,       0,       0,       0,       6,       0,       0,       0,       0,       0,       0,       0,    1360,       0,       0
01/03/2017, 00:20:50,   219174,        0,       0,       0,       0,  123827,        0,   11519,        0,       0,       0,       0,     189,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1360,       0,       0
01/03/2017, 00:21:00,   325308,        0,       0,       0,       0,  131740,        0,   30028,        0,       8,       0,       0,     220,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1360,       0,       0
01/03/2017, 00:21:10,   297493,        0,       0,       0,       0,  106928,        0,   30052,        0,       9,       0,       0,     223,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1360,       0,       0
01/03/2017, 00:21:20,   297147,        0,       0,       0,       0,  118982,        0,   28735,        0,       9,       0,       0,     249,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1360,       0,       0
01/03/2017, 00:21:30,   259801,        0,       0,       0,       0,  124659,        0,   19243,        0,       3,       0,      29,      35,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,       0,    1361,       0,       0
01/03/2017, 00:21:40,   263168,        0,       0,       0,       0,  107739,        0,   23405,        0,       6,       0,       0,     107,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1361,       0,       0
01/03/2017, 00:21:50,   248466,        0,       0,       0,       0,  110616,        0,   21086,        0,       4,       0,       0,     163,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1361,       0,       0
01/03/2017, 00:22:00,   277860,        0,       0,       0,       0,  123229,        0,   23394,        0,       3,       0,       0,     216,       0,       0,       0,       4,       0,       0,       0,       0,       0,       0,       0,    1361,       0,       0
01/03/2017, 00:22:10,   256966,        0,       0,       0,       0,  122390,        0,   20386,        0,       3,       0,       0,     234,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1361,       0,       0
01/03/2017, 00:22:20,   266658,        0,       0,       0,       0,  118903,        0,   21807,        0,       5,       0,       0,     246,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1361,       0,       0
01/03/2017, 00:22:30,   219379,        0,       0,       0,       0,  104311,        0,   18543,        0,       1,       0,       0,     426,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1361,       0,       0
01/03/2017, 00:22:40,   298489,        0,       0,       0,       0,  113327,        0,   21656,        0,       4,       0,       0,     453,       0,       0,       0,       8,       0,       0,       0,       0,       0,       0,       0,    1361,       0,       0
01/03/2017, 00:22:50,   358904,        0,       0,       0,       0,  100095,        0,   20107,        0,       4,       0,      50,      38,       0,       0,       2,       3,       0,       0,       0,       0,       0,       0,       0,    1362,       0,       0
01/03/2017, 00:23:00,   334088,        0,       0,       0,       0,  112958,        0,   30122,        0,       8,       0,       0,      98,       0,       0,       0,       4,       0,       0,       0,       0,       0,       0,       0,    1362,       0,       0
01/03/2017, 00:23:10,   374303,        0,       0,       0,       0,  127118,        0,   42505,        0,      12,       0,       0,     142,       0,       0,       0,       9,       0,       0,       0,       0,       0,       0,       0,    1362,       0,       0
01/03/2017, 00:23:20,   316504,        0,       0,       0,       0,  131214,        0,   32330,        0,       9,       0,       0,     236,       0,       0,       0,       6,       2,       0,       0,       0,       0,       0,       0,    1362,       0,       0
01/03/2017, 00:23:30,   276266,        0,       0,       0,       0,  128849,        0,   21724,        0,       4,       0,       0,     255,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1362,       0,       0
01/03/2017, 00:23:40,   301182,        0,       0,       0,       0,  132598,        0,   24990,        0,       5,       0,      35,      36,       0,       0,       2,       2,       0,       0,       0,       0,       0,       0,       0,    1365,       0,       0
01/03/2017, 00:23:50,   300392,        0,       0,       0,       0,  125098,        0,   26880,        0,       7,       0,      13,     180,       0,       0,       0,       4,       1,       0,       0,       0,       0,       0,       0,    1366,       0,       0
01/03/2017, 00:24:00,   299446,        0,       0,       0,       0,  130955,        0,   25306,        0,       4,       0,       0,     275,       0,       0,       0,      10,       0,       0,       0,       0,       0,       0,       0,    1366,       0,       0
01/03/2017, 00:24:10,   291475,        0,       0,       0,       0,  137303,        0,   24375,        0,       4,       0,       0,     381,       0,       0,       0,       5,       0,       0,       0,       0,       0,       0,       0,    1366,       0,       0
01/03/2017, 00:24:20,   421827,        0,       0,       0,       0,  124098,        0,   25774,        0,       6,       0,       0,     386,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1366,       0,       0
01/03/2017, 00:24:30,   238552,        0,       0,       3,23812.33,  130382,        0,   14175,        0,       6,       0,       0,     571,       0,       0,       0,      11,       1,       0,       0,       0,       0,       0,       0,    1366,       0,       0
01/03/2017, 00:24:40,   228817,        0,       0,       0,       0,  120804,        0,   16416,        0,       1,       0,       0,     620,       0,       0,       0,       9,       0,       0,       0,       0,       0,       0,       0,    1366,       0,       0
01/03/2017, 00:24:50,   201900,        0,       0,       0,       0,  102436,        0,   14031,        0,       2,       0,       0,     636,       0,       0,       0,       7,       0,       0,       0,       0,       0,       0,       0,    1366,       0,       0
01/03/2017, 00:25:00,   294868,        0,       0,       0,       0,  113644,        0,   26536,        0,       7,       0,       0,     664,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1366,       0,       0
01/03/2017, 00:25:10,   341967,        0,       0,       0,       0,  127124,        0,   36642,        0,       9,       0,      72,     494,       0,       0,       2,       1,       3,       0,       0,       0,       0,       0,       0,    1367,       0,       0
01/03/2017, 00:25:20,   291172,        0,       0,       0,       0,  130184,        0,   26343,        0,       7,       0,       0,     532,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1367,       0,       0
01/03/2017, 00:25:30,   272565,        0,       0,       0,       0,  129910,        0,   23229,        0,       4,       0,       0,     614,       0,       0,       0,       4,       0,       0,       0,       0,       0,       0,       0,    1367,       0,       0
01/03/2017, 00:25:40,   293821,        0,       0,       0,       0,  135539,        0,   23727,        0,       5,       0,       0,     631,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1367,       0,       0
01/03/2017, 00:25:50,   261361,        0,       0,       0,       0,  115607,        0,   22188,        0,       6,       0,       0,     663,       0,       0,       0,       5,       0,       0,       0,       0,       0,       0,       0,    1367,       0,       0
01/03/2017, 00:26:00,   393032,        0,       0,       0,       0,  113145,        0,   22412,        0,       6,       0,       0,     683,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1367,       0,       0
01/03/2017, 00:26:10,   247056,        0,       0,       0,       0,  120611,        0,   20959,        0,       7,       0,       0,     973,       0,       0,       0,      14,       0,       0,       0,       0,       0,       0,       0,    1367,       0,       0
01/03/2017, 00:26:20,   252429,        0,       0,       0,       0,  133069,        0,   16712,        0,       2,       0,       0,     983,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1367,       0,       0
01/03/2017, 00:26:30,   220168,        0,       0,       0,       0,  127183,        0,   11695,        0,       0,       0,     102,      77,       0,       0,       3,       5,       0,       0,       0,       0,       0,       0,       0,    1368,       0,       0
01/03/2017, 00:26:40,   217630,        0,       0,       0,       0,  125057,        0,   11745,        0,       0,       0,       0,     192,       0,       0,       0,       1,       1,       0,       0,       0,       0,       0,       0,    1368,       0,       0
01/03/2017, 00:26:50,   207743,        0,       0,       0,       0,  117867,        0,   11537,        0,       0,       0,       0,     275,       0,       0,       0,       3,       0,       0,       0,       0,       0,       0,       0,    1368,       0,       0
01/03/2017, 00:27:00,   244074,        0,       0,       0,       0,  118322,        0,   18923,        0,       4,       0,       0,     291,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1368,       1,       0
01/03/2017, 00:27:10,   282900,        0,       0,       0,       0,   94667,        0,   31969,        0,      10,       0,       0,     481,       0,       0,       0,      10,       0,       0,       0,       0,       0,       0,       0,    1368,       0,       0
01/03/2017, 00:27:20,   388057,        0,       0,       0,       0,   55895,        0,   31643,        0,       9,       0,       0,     909,       0,       0,       0,      14,       1,       0,       0,       0,       0,       0,       0,    1368,       0,       0
01/03/2017, 00:27:30,   244691,        0,       0,       0,       0,   35481,        0,   21343,        0,       5,       0,       0,     962,       0,       0,       0,       6,       2,       0,       0,       0,       0,       0,       0,    1368,       0,       0
01/03/2017, 00:27:40,   339848,        0,       0,       0,       0,  101987,        0,   28553,        0,       6,       0,       0,    1147,       0,       0,       0,       2,       0,       0,       0,       0,       0,       0,       0,    1368,       0,       0
01/03/2017, 00:27:50,   293816,        0,       0,       0,       0,   88055,        0,   26222,        0,       5,       0,     122,     259,       0,       0,       4,       2,       2,       0,       0,       0,       0,       0,       0,    1369,       0,       0
01/03/2017, 00:28:00,   268384,        0,       0,       0,       0,   48302,        0,   27263,        0,       5,       0,       0,     959,       0,       0,       0,       6,       7,       0,       0,       0,       0,       0,       0,    1369,       0,       0
01/03/2017, 00:28:10,   263145,        0,       0,       0,       0,   74974,        0,   24271,        0,       3,       0,       0,    1323,       0,       0,       0,       2,       4,       0,       0,       0,       0,       0,       0,    1369,       0,       0
01/03/2017, 00:28:20,   241142,        0,       0,       0,       0,   56914,        0,   23335,        0,       2,       0,       0,    1557,       0,       0,       0,       0,       7,       0,       0,       0,       0,       0,       0,    1369,       0,       0
01/03/2017, 00:28:30,   522457,        0,       0,       0,       0,   52710,        0,   20416,        0,       3,       0,       0,    1944,       0,       0,       0,      14,       5,       0,       0,       0,       0,       0,       0,    1369,       0,       0
01/03/2017, 00:28:40,   342464,        0,       0,       0,       0,   75465,        0,   19205,        0,       0,       0,       0,    2072,       0,       0,       0,       2,      18,       0,       0,       0,       0,       0,       0,    1369,       0,       0
01/03/2017, 00:28:50,   350070,        0,       0,       0,       0,   43781,        0,   11022,        0,       1,       0,       0,    2132,       0,       0,       0,       7,       0,       0,       0,       0,       0,       0,       0,    1369,       0,       0
01/03/2017, 00:29:00,   313424,        0,       0,       0,       0,   91561,        0,   23008,        0,       3,       0,       0,    2199,       0,       0,       0,       1,       0,       0,       0,       0,       0,       0,       0,    1369,       0,       0
01/03/2017, 00:29:10,   348027,        0,       0,       0,       0,   64669,        0,   31597,        0,      10,       0,     230,     141,       0,       0,       7,       1,       2,       0,       0,       0,       0,       0,       0,    1370,       0,       0
